id,user_uuid,hour,age,weight,height,gender,at,rh,met,cl,hr,st,ati(-3-3),ati(0-6)
270,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,22.016978,49.3766885,1.384083045,0.54,60,29,-1,2
271,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,22.652492,45.6286135,1.154401154,0.54,63,29,-1,2
272,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,22.8603165,43.5563335,1.333333333,0.54,81,29,-1,2
273,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,22.868415,43.226511,1.26984127,0.54,68,28,-1,2
274,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,22.7757425,42.36085,1.28968254,0.54,71,30,-1,2
275,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,0,20,63,185,1,22.68386,42.1780675,1.31147541,0.54,66,30,-1,2
276,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,0,20,63,185,1,22.680019,42.3253705,1.346801347,0.54,65,29,-2,1
277,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,0,20,63,185,1,22.6385575,42.346014,1.346801347,0.54,73,29,-1,2
278,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,0,20,63,185,1,22.6061375,42.4726845,1.146679408,0.54,67,29,-1,2
279,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,0,20,63,185,1,22.60293,42.754463,1.34089737,0.54,70,28,-2,1
280,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,19.559958,54.128545,1.428571429,0.54,75,28,-3,0
281,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,19.559958,54.128545,1.413427562,0.54,69,28,-3,0
282,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,20.2833875,53.3808065,1.264222503,0.54,58,30,-2,1
