id,user_uuid,hour,age,weight,height,gender,at,rh,met,cl,hr,st,ati(-3-2),ati(0-5)
271,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,22.0616925,48.6386175,1.265306122,0.51,76,29,-1,2
272,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,22.085849,48.2976095,1.337704918,0.51,78,28,-2,1
273,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,22.1179755,47.8862,1.215189873,0.51,73,29,-1,2
274,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,22.143545,47.465273,1.191489362,0.51,77,29,-1,2
275,3cec1672-6e6b-46da-8206-4117ef3188a4,0,19,75,181,1,22.176066,47.51614,1.153153153,0.51,71,28,-1,2
276,3cec1672-6e6b-46da-8206-4117ef3188a4,0,19,75,181,1,22.0369215,49.0200065,1.258426966,0.51,75,28,-2,1
277,3cec1672-6e6b-46da-8206-4117ef3188a4,0,19,75,181,1,21.777212,49.8697,1.234285714,0.51,77,28,-2,1
278,3cec1672-6e6b-46da-8206-4117ef3188a4,0,19,75,181,1,21.647979,49.8550815,1.177358491,0.51,70,28,-1,2
279,3cec1672-6e6b-46da-8206-4117ef3188a4,0,19,75,181,1,21.5337895,49.726267,1.244444444,0.51,73,28,-1,2
280,3cec1672-6e6b-46da-8206-4117ef3188a4,1,19,75,181,1,21.4652545,49.8235015,1.2,0.51,74,28,-1,2
281,3cec1672-6e6b-46da-8206-4117ef3188a4,1,19,75,181,1,21.601228,48.469472,1.192546584,0.51,90,28,-1,2
282,3cec1672-6e6b-46da-8206-4117ef3188a4,1,19,75,181,1,21.8028615,47.2318325,1.214007782,0.51,80,28,-1,2
283,3cec1672-6e6b-46da-8206-4117ef3188a4,1,19,75,181,1,22.023191,47.4371075,1.226575809,0.51,83,28,-1,2
284,3cec1672-6e6b-46da-8206-4117ef3188a4,1,19,75,181,1,22.146597,46.946558,1.166666667,0.51,76,28,-1,2
285,3cec1672-6e6b-46da-8206-4117ef3188a4,2,19,75,181,1,22.1792545,46.6928975,1.2,0.51,71,28,-1,2
286,3cec1672-6e6b-46da-8206-4117ef3188a4,2,19,75,181,1,22.196174,46.31059,1.24055666,0.51,83,28,-2,1
287,3cec1672-6e6b-46da-8206-4117ef3188a4,2,19,75,181,1,22.1972495,46.209447,1.186311787,0.51,78,28,-1,2
288,3cec1672-6e6b-46da-8206-4117ef3188a4,2,19,75,181,1,22.21256,46.1736975,1.162629758,0.51,74,27,-1,2
289,3cec1672-6e6b-46da-8206-4117ef3188a4,2,19,75,181,1,22.221308,46.430427,1.25,0.51,65,28,-2,1
290,3cec1672-6e6b-46da-8206-4117ef3188a4,3,19,75,181,1,22.2785845,47.137646,1.219600726,0.51,70,28,-2,1
291,3cec1672-6e6b-46da-8206-4117ef3188a4,3,19,75,181,1,22.273837,47.186588,1.25984252,0.51,75,28,-1,2
292,3cec1672-6e6b-46da-8206-4117ef3188a4,3,19,75,181,1,22.289113,47.2890075,1.258741259,0.51,73,28,-2,1
293,3cec1672-6e6b-46da-8206-4117ef3188a4,3,19,75,181,1,22.3074745,47.3147985,1.163636364,0.51,74,28,-1,2
294,3cec1672-6e6b-46da-8206-4117ef3188a4,3,19,75,181,1,22.324441,47.121241,1.208053691,0.51,88,29,-1,2
295,3cec1672-6e6b-46da-8206-4117ef3188a4,4,19,75,181,1,22.3139315,47.069513,1.25,0.51,87,30,-1,2
296,3cec1672-6e6b-46da-8206-4117ef3188a4,4,19,75,181,1,22.368204,47.1518535,1.228668942,0.51,79,30,-1,2
297,3cec1672-6e6b-46da-8206-4117ef3188a4,4,19,75,181,1,22.3738805,47.0697135,1.212121212,0.51,69,30,-2,1
298,3cec1672-6e6b-46da-8206-4117ef3188a4,4,19,75,181,1,22.3901365,47.2240875,1.463414634,0.51,77,30,-1,2
299,3cec1672-6e6b-46da-8206-4117ef3188a4,4,19,75,181,1,22.421979,47.0455985,1.223529412,0.51,70,30,-1,2
300,3cec1672-6e6b-46da-8206-4117ef3188a4,20,19,75,181,1,22.084703,48.0816485,1.2,0.51,87,29,-1,2
301,3cec1672-6e6b-46da-8206-4117ef3188a4,20,19,75,181,1,21.989921,50.852607,1.215189873,0.51,88,30,-1,2
302,3cec1672-6e6b-46da-8206-4117ef3188a4,20,19,75,181,1,21.9866015,50.434737,1.228915663,0.51,76,30,-1,2
303,3cec1672-6e6b-46da-8206-4117ef3188a4,21,19,75,181,1,21.824363,49.720031,1.260606061,0.51,69,30,-2,1
304,3cec1672-6e6b-46da-8206-4117ef3188a4,21,19,75,181,1,21.8086395,49.650399,1.305135952,0.51,72,30,-1,2
305,3cec1672-6e6b-46da-8206-4117ef3188a4,21,19,75,181,1,21.7846995,49.590333,1.19205298,0.51,76,29,-1,2
306,3cec1672-6e6b-46da-8206-4117ef3188a4,21,19,75,181,1,21.6881085,49.631077,1.198067633,0.51,72,29,-1,2
